DATE,ENERGY,T2M,RH2M,CDD10,HDD18_3,ALLSKY,HOLIDAY,dayofweek,is_weekend,month,lag_1,lag_7
2016-09-21,4538.44,16.97,50.72,179.04,20.16,5.46,0,2,0,9,4428.55,4166.498
2016-09-22,4498.741,16.01,48.28,152.16,47.04,4.96,0,3,0,9,4538.44,4132.949
2016-09-23,4088.4900000000002,17.04,52.60999999999999,190.32,8.879999999999999,5.37,0,4,0,9,4498.741,4105.514
2016-09-24,2657.343,17.57,42.21,195.12,4.08,4.99,1,5,1,9,4088.4900000000002,2489.747
2016-09-25,2646.768,16.08,64.61,168.0,31.200000000000003,4.84,1,6,1,9,2657.343,2486.307
2016-09-26,3988.254,15.949999999999998,61.57,159.84,39.36,4.51,0,0,0,9,2646.768,4323.925
2016-09-27,4105.545,16.8,64.56,181.2,18.0,5.03,0,1,0,9,3988.254,4428.55
2016-09-28,4129.087,17.74,60.97,206.88,0.0,5.12,0,2,0,9,4105.545,4538.44
2016-09-29,4210.767,17.75,46.60999999999999,191.52,7.68,5.04,0,3,0,9,4129.087,4498.741
2016-09-30,3440.991,17.76,48.01,192.24,6.959999999999999,4.23,0,4,0,9,4210.767,4088.4900000000002
2016-10-01,2621.462,16.51,57.6,166.07999999999998,33.12,4.57,1,5,1,10,3440.991,2657.343
2016-10-02,2573.16,15.21,50.330000000000005,145.68,53.519999999999996,4.84,1,6,1,10,2621.462,2646.768
2016-10-03,3256.815,16.9,43.47,186.96,12.24,4.67,0,0,0,10,2573.16,3988.254
2016-10-04,3466.786,17.14,41.08,203.76,0.0,4.63,0,1,0,10,3256.815,4105.545
2016-10-05,3529.866,16.81,55.76,183.60000000000002,15.600000000000001,3.97,0,2,0,10,3466.786,4129.087
2016-10-06,3601.091,16.91,52.24,182.16,17.04,4.05,0,3,0,10,3529.866,4210.767
2016-10-07,3447.008,15.79,40.38,140.88,58.32000000000001,4.29,0,4,0,10,3601.091,3440.991
2016-10-08,2912.431,15.82,52.919999999999995,164.88,34.32,4.29,1,5,1,10,3447.008,2621.462
2016-10-09,2793.568,13.78,58.919999999999995,122.16,77.03999999999999,4.4,1,6,1,10,2912.431,2573.16
2016-10-10,3409.241,12.33,54.66,66.48,132.72,4.22,0,0,0,10,2793.568,3256.815
2016-10-11,3575.7709999999997,14.520000000000001,45.12,122.88,76.32000000000001,3.91,0,1,0,10,3409.241,3466.786
2016-10-12,2846.272,11.68,80.24,50.16,149.04,1.8,1,2,0,10,3575.7709999999997,3529.866
2016-10-13,3663.027,11.589999999999998,83.47,47.76,151.44,2.02,0,3,0,10,2846.272,3601.091
2016-10-14,3523.641,10.47,70.05,42.480000000000004,156.72,3.57,0,4,0,10,3663.027,3447.008
2016-10-15,2741.589,10.71,67.06,36.72,162.48,4.04,1,5,1,10,3523.641,2912.431
2016-10-16,2719.765,11.87,64.84,56.88,142.32,2.92,1,6,1,10,2741.589,2793.568
2016-10-17,3638.295,13.18,72.44,89.52,109.68,2.47,0,0,0,10,2719.765,3409.241
2016-10-18,3668.261,13.550000000000002,73.85,108.47999999999999,90.72,2.82,0,1,0,10,3638.295,3575.7709999999997
2016-10-19,3663.817,13.050000000000002,71.81,87.36,111.84,2.41,0,2,0,10,3668.261,2846.272
2016-10-20,3779.891,11.89,70.53,67.67999999999999,131.52,3.57,0,3,0,10,3663.817,3663.027
2016-10-21,3637.036,11.68,68.27,45.12,154.07999999999998,3.83,0,4,0,10,3779.891,3523.641
2016-10-22,2889.073,13.21,80.77,73.92,125.28,2.28,1,5,1,10,3637.036,2741.589
2016-10-23,2875.665,12.339999999999998,77.77,57.84,141.35999999999999,2.73,1,6,1,10,2889.073,2719.765
2016-10-24,3832.927,9.99,79.21,18.96,180.24,2.18,0,0,0,10,2875.665,3638.295
2016-10-25,3803.792,13.589999999999998,76.53,89.76,109.44,2.53,0,1,0,10,3832.927,3668.261
2016-10-26,3648.578,15.11,74.3,147.12,52.08,2.91,0,2,0,10,3803.792,3663.817
2016-10-27,3725.623,14.729999999999999,68.36,156.96,42.24,3.51,0,3,0,10,3648.578,3779.891
2016-10-28,3417.201,15.550000000000002,61.43,164.16,35.04,3.5499999999999994,0,4,0,10,3725.623,3637.036
2016-10-29,2760.874,15.660000000000002,61.56,170.88,28.32,3.6300000000000003,1,5,1,10,3417.201,2889.073
2016-10-30,2879.975,13.86,42.8,145.75,61.75000000000001,3.73,1,6,1,10,2760.874,2875.665
2016-10-31,2841.178,13.49,37.57,122.64000000000001,76.56,3.59,1,0,0,10,2879.975,3832.927
2016-11-01,2844.174,12.050000000000002,54.96,59.28,139.92000000000002,2.72,1,1,0,11,2841.178,3803.792
2016-11-02,3749.457,13.9,56.70000000000001,114.24,84.96000000000001,3.36,0,2,0,11,2844.174,3648.578
2016-11-03,4685.653,12.86,66.2,84.0,115.19999999999999,2.83,0,3,0,11,3749.457,3725.623
2016-11-04,4785.262,11.050000000000002,87.25,39.12,160.07999999999998,0.9,0,4,0,11,4685.653,3417.201
2016-11-05,2883.923,8.67,87.49,0.0,272.4,0.92,1,5,1,11,4785.262,2760.874
2016-11-06,2833.584,4.54,81.65,0.0,311.52,2.86,1,6,1,11,2883.923,2879.975
2016-11-07,5312.705,3.18,83.71,0.0,348.71999999999997,2.41,0,0,0,11,2833.584,2841.178
2016-11-08,5304.333,3.98,79.35,0.0,320.4,2.94,0,1,0,11,5312.705,2844.174
2016-11-09,5099.814,7.11,78.5,0.0,276.48,2.44,0,2,0,11,5304.333,3749.457
2016-11-10,5190.881,4.67,86.73,0.0,296.88,2.9599999999999995,0,3,0,11,5099.814,4685.653
2016-11-11,4130.134,6.260000000000001,79.63,0.0,272.15999999999997,2.05,0,4,0,11,5190.881,4785.262
2016-11-12,2898.879,6.56,96.28000000000002,0.0,273.6,1.27,1,5,1,11,4130.134,2883.923
2016-11-13,2912.13,8.64,83.65,0.0,210.0,2.07,1,6,1,11,2898.879,2833.584
2016-11-14,5275.242,6.82,76.78,0.0,252.48,2.55,0,0,0,11,2912.13,5312.705
2016-11-15,5374.947,6.27,72.45,0.0,242.64,2.93,0,1,0,11,5275.242,5304.333
2016-11-16,5292.683,7.66,81.28,0.0,215.52,2.82,0,2,0,11,5374.947,5099.814
2016-11-17,5223.792,8.24,86.58,6.24,192.95999999999998,2.61,0,3,0,11,5292.683,5190.881
2016-11-18,4822.7,7.849999999999999,85.75,0.0,243.84,1.3999999999999997,0,4,0,11,5223.792,4130.134
2016-11-19,3133.448,5.41,79.36,0.0,294.0,2.43,1,5,1,11,4822.7,2898.879
2016-11-20,2974.668,8.57,91.90000000000002,0.0,236.39999999999998,0.64,1,6,1,11,3133.448,2912.13
2016-11-21,5129.948,7.849999999999999,82.12,0.0,260.4,2.3,0,0,0,11,2974.668,5275.242
2016-11-22,5416.345,4.29,85.37,0.0,322.08,0.98,0,1,0,11,5129.948,5374.947
2016-11-23,5284.62,3.3699999999999997,89.71999999999998,0.0,343.92,0.65,0,2,0,11,5416.345,5292.683
2016-11-24,5272.871,2.76,82.85,0.0,362.64,1.59,0,3,0,11,5284.62,5223.792
2016-11-25,5179.689,2.55,85.52,0.0,363.36,1.86,1,4,0,11,5272.871,4822.7
2016-11-26,2952.434,4.3,90.91000000000001,0.0,320.88,1.38,1,5,1,11,5179.689,3133.448
2016-11-27,2952.974,6.82,86.16000000000001,0.0,254.88,1.68,1,6,1,11,2952.434,2974.668
2016-11-28,5229.816,5.72,85.62,0.0,263.28000000000003,2.25,0,0,0,11,2952.974,5129.948
2016-11-29,5522.636,5.45,85.42,0.0,272.64,1.79,0,1,0,11,5229.816,5416.345
2016-11-30,5375.784,7.14,87.21,0.0,241.44,2.32,0,2,0,11,5522.636,5284.62
2016-12-01,5330.4,7.32,87.19,0.0,242.39999999999998,1.82,0,3,0,12,5375.784,5272.871
2016-12-02,5037.04,7.25,83.37,0.0,239.76,2.13,0,4,0,12,5330.4,5179.689
2016-12-03,2870.621,6.510000000000001,84.71,0.0,250.79999999999998,2.33,1,5,1,12,5037.04,2952.434
2016-12-04,2862.578,8.73,86.33999999999999,0.0,208.32,1.17,1,6,1,12,2870.621,2952.974
2016-12-05,3026.998,8.65,81.9,0.0,205.44,1.41,1,0,0,12,2862.578,5229.816
2016-12-06,3034.597,7.22,88.93,0.0,227.04000000000002,1.54,1,1,0,12,3026.998,5522.636
2016-12-07,5075.301,6.96,86.91000000000001,0.0,232.32,1.33,0,2,0,12,3034.597,5375.784
2016-12-08,3114.938,5.57,86.52,0.0,270.24,1.82,1,3,0,12,5075.301,5330.4
2016-12-09,4878.552,4.86,89.96,0.0,280.79999999999995,2.31,0,4,0,12,3114.938,5037.04
2016-12-10,2941.755,6.419999999999999,89.86,0.0,250.32,2.17,1,5,1,12,4878.552,2870.621
2016-12-11,2947.847,5.36,90.39,0.0,286.32,1.7700000000000002,1,6,1,12,2941.755,2862.578
2016-12-12,5513.365,6.169999999999999,92.44,0.0,242.88,1.9400000000000002,0,0,0,12,2947.847,3026.998
2016-12-13,5594.208,5.71,85.69,0.0,276.48,1.38,0,1,0,12,5513.365,3034.597
2016-12-14,5399.541,4.21,93.09999999999998,0.0,326.15999999999997,0.9,0,2,0,12,5594.208,5075.301
2016-12-15,5185.618,4.47,89.24,0.0,307.92,1.09,0,3,0,12,5399.541,3114.938
2016-12-16,4896.05,4.76,90.74,0.0,315.84000000000003,1.03,0,4,0,12,5185.618,4878.552
2016-12-17,2965.052,5.89,85.57,0.0,270.48,2.21,1,5,1,12,4896.05,2941.755
2016-12-18,2946.456,3.2900000000000005,80.77,0.0,341.28000000000003,2.33,1,6,1,12,2965.052,2947.847
2016-12-19,5352.187,1.7299999999999998,87.21999999999998,0.0,364.79999999999995,2.22,0,0,0,12,2946.456,5513.365
2016-12-20,5278.274,2.9500000000000006,91.07,0.0,335.52,1.25,0,1,0,12,5352.187,5594.208
2016-12-21,5363.714,4.69,87.49,0.0,307.44,1.43,0,2,0,12,5278.274,5399.541
2016-12-22,5192.495,6.239999999999999,93.46,0.0,265.92,1.79,0,3,0,12,5363.714,5185.618
2016-12-23,4729.464,5.01,94.43,0.0,291.6,1.71,1,4,0,12,5192.495,4896.05
2016-12-24,3622.931,4.87,88.38,0.0,284.15999999999997,0.83,1,5,1,12,4729.464,2965.052
2016-12-25,3591.331,2.9500000000000006,95.34999999999998,0.0,343.92,1.02,1,6,1,12,3622.931,2946.456
2016-12-26,3696.86,3.5,86.33,0.0,314.4,1.39,1,0,0,12,3591.331,5352.187
2016-12-27,3794.973,5.580000000000001,71.44,0.0,270.71999999999997,1.86,1,1,0,12,3696.86,5278.274
2016-12-28,3828.1,5.93,62.81,0.0,256.32,2.31,1,2,0,12,3794.973,5363.714
2016-12-29,3804.428,2.41,82.86,0.0,331.44,2.42,1,3,0,12,3828.1,5192.495
2016-12-30,4079.672,2.76,53.919999999999995,0.0,333.12,2.26,1,4,0,12,3804.428,4729.464
2016-12-31,3891.568,1.66,53.74,0.0,377.04,2.44,1,5,1,12,4079.672,3622.931
2017-01-01,3173.542,0.3,69.97,0.0,396.96,2.26,1,6,1,1,3891.568,3591.331
2017-01-02,3380.065,0.5,85.59999999999998,0.0,402.24,2.05,1,0,0,1,3173.542,3696.86
2017-01-03,3768.406,2.6,94.07,0.0,353.76,1.54,1,1,0,1,3380.065,3794.973
2017-01-04,3781.201,4.66,95.94,0.0,300.48,1.28,1,2,0,1,3768.406,3828.1
2017-01-05,3665.419,2.66,84.54,0.0,361.44,2.12,1,3,0,1,3781.201,3804.428
2017-01-06,3361.4030000000002,-0.08,62.99,0.0,383.76,2.25,1,4,0,1,3665.419,4079.672
2017-01-07,3195.896,0.22,53.29999999999999,0.0,371.76,2.46,1,5,1,1,3361.4030000000002,3891.568
2017-01-08,3389.1859999999997,1.43,67.36,0.0,348.48,2.51,1,6,1,1,3195.896,3173.542
2017-01-09,4458.878,2.9599999999999995,81.93,0.0,336.0,2.23,0,0,0,1,3389.1859999999997,3380.065
2017-01-10,4622.639,3.82,89.5,0.0,321.12,1.54,0,1,0,1,4458.878,3768.406
2017-01-11,4942.214,6.510000000000001,93.03000000000002,0.0,242.88,1.88,0,2,0,1,4622.639,3781.201
2017-01-12,5055.103,5.14,95.25,0.0,294.96,1.67,0,3,0,1,4942.214,3665.419
2017-01-13,4822.0380000000005,1.89,80.13,0.0,387.36,2.32,0,4,0,1,5055.103,3361.4030000000002
2017-01-14,3208.521,0.31,85.27,0.0,402.72,2.43,1,5,1,1,4822.0380000000005,3195.896
2017-01-15,3025.397,1.42,90.14,0.0,371.52,2.14,1,6,1,1,3208.521,3389.1859999999997
2017-01-16,5326.015,3.57,88.11,0.0,317.28000000000003,2.09,0,0,0,1,3025.397,4458.878
2017-01-17,5586.979,1.24,77.7,0.0,426.48,2.45,0,1,0,1,5326.015,4622.639
2017-01-18,6140.179,-2.62,66.32,0.0,465.59999999999997,2.78,0,2,0,1,5586.979,4942.214
2017-01-19,6004.234,-1.49,66.7,0.0,433.91999999999996,2.72,0,3,0,1,6140.179,5055.103
2017-01-20,5640.845,0.42,79.46,0.0,387.59999999999997,2.27,1,4,0,1,6004.234,4822.0380000000005
2017-01-21,3081.56,0.94,88.86,0.0,379.68,2.7000000000000006,1,5,1,1,5640.845,3208.521
2017-01-22,3346.228,0.65,86.04,0.0,378.96,2.47,1,6,1,1,3081.56,3025.397
2017-01-23,5485.715,1.27,81.03,0.0,372.0,2.7099999999999995,0,0,0,1,3346.228,5326.015
2017-01-24,5719.218,1.46,71.95,0.0,365.28000000000003,2.93,0,1,0,1,5485.715,5586.979
2017-01-25,5628.1720000000005,1.3,63.01,0.0,366.0,3.07,0,2,0,1,5719.218,6140.179
2017-01-26,5501.0419999999995,1.88,76.35,0.0,384.24,1.58,0,3,0,1,5628.1720000000005,6004.234
2017-01-27,3220.975,2.41,88.96,0.0,378.48,1.25,1,4,0,1,5501.0419999999995,5640.845
2017-01-28,3096.951,2.42,94.55,0.0,367.92,1.71,1,5,1,1,3220.975,3081.56
2017-01-29,3047.221,6.31,95.94,0.0,288.24,1.21,1,6,1,1,3096.951,3346.228
2017-01-30,5002.33,8.21,92.61,0.0,237.12,2.05,0,0,0,1,3047.221,5485.715
2017-01-31,4986.506,6.5,78.54,0.0,237.36,2.42,0,1,0,1,5002.33,5719.218
2017-02-01,5189.31,6.489999999999999,86.8,0.0,270.24,1.22,0,2,0,2,4986.506,5628.1720000000005
2017-02-02,5248.314,6.260000000000001,84.77,0.0,282.96,1.68,0,3,0,2,5189.31,5501.0419999999995
2017-02-03,4942.831,7.55,81.8,0.0,273.6,2.29,0,4,0,2,5248.314,3220.975
2017-02-04,2949.365,9.47,86.08999999999999,0.0,203.28000000000003,1.26,1,5,1,2,4942.831,3096.951
2017-02-05,3055.703,4.67,74.45,0.0,335.52,2.7999999999999994,1,6,1,2,2949.365,3047.221
2017-02-06,5331.397,6.59,82.24,0.0,278.15999999999997,2.04,1,0,0,2,3055.703,5002.33
2017-02-07,5457.51,7.3,80.55,0.0,290.15999999999997,1.99,0,1,0,2,5331.397,4986.506
2017-02-08,5635.268,2.18,73.22,0.0,370.08,3.2999999999999994,0,2,0,2,5457.51,5189.31
2017-02-09,5603.45,3.73,62.09,0.0,323.04,2.93,0,3,0,2,5635.268,5248.314
2017-02-10,5163.042,2.43,73.82,0.0,355.44,2.89,0,4,0,2,5603.45,4942.831
2017-02-11,3114.525,3.8800000000000003,81.07,0.0,328.32,1.92,1,5,1,2,5163.042,2949.365
2017-02-12,3108.071,6.150000000000001,87.37,0.0,288.0,0.9899999999999999,1,6,1,2,3114.525,3055.703
2017-02-13,5287.39,6.73,82.68,0.0,280.32,1.66,0,0,0,2,3108.071,5331.397
2017-02-14,5449.616,5.63,81.71,0.0,281.52,2.62,0,1,0,2,5287.39,5457.51
2017-02-15,5289.889,7.169999999999999,72.28,0.0,248.39999999999998,3.68,0,2,0,2,5449.616,5635.268
2017-02-16,5341.683,7.260000000000001,66.57,0.0,249.84,3.8800000000000003,0,3,0,2,5289.889,5603.45
2017-02-17,5070.59,7.010000000000001,61.68,0.0,268.79999999999995,4.07,0,4,0,2,5341.683,5163.042
2017-02-18,3200.413,4.16,86.46999999999998,0.0,328.08,2.1,1,5,1,2,5070.59,3114.525
2017-02-19,3112.321,6.900000000000001,77.39,0.0,231.36,4.12,1,6,1,2,3200.413,3108.071
2017-02-20,5438.342,6.75,72.73,0.0,234.0,4.18,0,0,0,2,3112.321,5287.39
2017-02-21,5302.741,7.05,74.24,0.0,227.28000000000003,4.24,0,1,0,2,5438.342,5449.616
2017-02-22,5168.284,9.38,52.81,0.0,199.20000000000002,4.26,0,2,0,2,5302.741,5289.889
2017-02-23,5138.23,10.12,56.85,31.68,167.52,3.2000000000000006,0,3,0,2,5168.284,5341.683
2017-02-24,4630.4310000000005,6.8,72.38,0.0,271.92,4.24,0,4,0,2,5138.23,5070.59
2017-02-25,3038.851,5.62,65.11,0.0,266.64,4.45,1,5,1,2,4630.4310000000005,3200.413
2017-02-26,3044.507,6.169999999999999,83.33,0.0,246.0,4.45,1,6,1,2,3038.851,3112.321
2017-02-27,4939.313,7.46,79.57,0.0,235.68,2.97,0,0,0,2,3044.507,5438.342
2017-02-28,5062.708,6.77,82.22,0.0,258.24,2.28,0,1,0,2,4939.313,5302.741
2017-03-01,5008.866,7.760000000000001,80.26,0.0,220.32,3.08,0,2,0,3,5062.708,5168.284
2017-03-02,4811.16,8.22,73.91,1.6800000000000002,197.52,4.13,0,3,0,3,5008.866,5138.23
2017-03-03,4647.649,5.24,83.65,0.0,290.64,1.78,0,4,0,3,4811.16,4630.4310000000005
2017-03-04,3307.1730000000002,3.2999999999999994,73.26,0.0,348.0,3.61,1,5,1,3,4647.649,3038.851
2017-03-05,3237.816,8.22,86.21,0.0,240.48,1.4400000000000002,1,6,1,3,3307.1730000000002,3044.507
2017-03-06,5040.235,10.64,73.19,38.400000000000006,160.8,3.44,0,0,0,3,3237.816,4939.313
2017-03-07,4987.925,9.25,74.82,6.48,192.71999999999997,4.59,0,1,0,3,5040.235,5062.708
2017-03-08,5138.646,12.01,56.4,63.84,135.35999999999999,4.97,0,2,0,3,4987.925,5008.866
2017-03-09,4879.609,14.22,44.32,115.68,83.52,5.15,0,3,0,3,5138.646,4811.16
2017-03-10,4493.679,15.300000000000002,46.68,148.8,50.400000000000006,5.14,0,4,0,3,4879.609,4647.649
2017-03-11,3198.6150000000002,11.99,64.5,79.19999999999999,120.0,3.74,1,5,1,3,4493.679,3307.1730000000002
2017-03-12,2995.816,6.96,73.28,0.0,255.60000000000002,2.33,1,6,1,3,3198.6150000000002,3237.816
2017-03-13,4767.535,6.34,72.29,0.0,271.92,3.56,0,0,0,3,2995.816,5040.235
2017-03-14,4671.455,10.08,67.45,42.96,156.24,5.29,0,1,0,3,4767.535,4987.925
2017-03-15,4589.779,10.65,59.419999999999995,49.92,149.28,5.38,0,2,0,3,4671.455,5138.646
2017-03-16,4445.423,10.59,48.75,40.8,158.39999999999998,5.53,0,3,0,3,4589.779,4879.609
2017-03-17,4167.772,10.78,50.919999999999995,30.0,169.2,5.52,0,4,0,3,4445.423,4493.679
2017-03-18,3032.223,11.22,53.54999999999999,57.12,142.07999999999998,5.59,1,5,1,3,4167.772,3198.6150000000002
2017-03-19,2962.076,12.25,51.919999999999995,68.88,130.32,5.57,1,6,1,3,3032.223,2995.816
2017-03-20,4229.759,12.020000000000001,60.27,78.24,120.96000000000001,5.669999999999999,0,0,0,3,2962.076,4767.535
2017-03-21,4716.406,8.1,73.12,0.0,230.39999999999998,2.77,0,1,0,3,4229.759,4671.455
2017-03-22,4822.675,3.72,76.64,0.0,362.4,2.73,0,2,0,3,4716.406,4589.779
2017-03-23,5066.092,1.7,75.46,0.0,391.68,3.3800000000000003,0,3,0,3,4822.675,4445.423
2017-03-24,4740.021,3.26,67.9,0.0,356.15999999999997,3.58,0,4,0,3,5066.092,4167.772
2017-03-25,3078.226,4.92,67.32,0.0,312.96,4.32,1,5,1,3,4740.021,3032.223
2017-03-26,3002.1285,6.62,76.31,0.0,284.4,3.11,1,6,1,3,3078.226,2962.076
2017-03-27,4752.108,7.599999999999999,75.86,0.0,242.88,2.86,0,0,0,3,3002.1285,4229.759
2017-03-28,4674.611,8.74,69.43,7.4399999999999995,191.76,4.36,0,1,0,3,4752.108,4716.406
2017-03-29,4723.063,10.979999999999999,62.20000000000001,36.0,163.2,6.16,0,2,0,3,4674.611,4822.675
2017-03-30,4459.388,12.06,62.27,44.160000000000004,155.04,5.13,0,3,0,3,4723.063,5066.092
2017-03-31,4176.37,9.86,69.51,24.48,174.72,5.489999999999999,0,4,0,3,4459.388,4740.021
2017-04-01,3309.9,8.31,64.15,0.0,220.56,4.94,1,5,1,4,4176.37,3078.226
2017-04-02,3146.31,7.86,63.94,0.0,239.04000000000002,6.3,1,6,1,4,3309.9,3002.1285
2017-04-03,4468.148,9.52,50.669999999999995,0.0,207.36,6.419999999999999,0,0,0,4,3146.31,4752.108
2017-04-04,4483.883,10.46,57.49,30.48,168.72,6.55,0,1,0,4,4468.148,4674.611
2017-04-05,4331.23,9.07,64.36,1.6800000000000002,197.52,5.78,0,2,0,4,4483.883,4723.063
2017-04-06,3962.137,10.71,58.93,43.92,155.28,6.66,0,3,0,4,4331.23,4459.388
2017-04-07,3411.053,12.25,49.89000000000001,56.88,142.32,6.81,0,4,0,4,3962.137,4176.37
2017-04-08,2811.934,14.67,46.34,115.68,83.52,6.78,1,5,1,4,3411.053,3309.9
2017-04-09,2788.275,15.39,46.88,131.28,67.92,6.72,1,6,1,4,2811.934,3146.31
2017-04-10,2872.149,15.520000000000001,45.59,140.88,58.32000000000001,6.82,1,0,0,4,2788.275,4468.148
2017-04-11,2977.953,15.089999999999998,51.0,132.72,66.48,6.849999999999999,1,1,0,4,2872.149,4483.883
2017-04-12,2828.881,15.19,44.71,130.8,68.4,6.97,1,2,0,4,2977.953,4331.23
2017-04-13,2768.96,15.62,48.04,138.48,60.72,6.78,1,3,0,4,2828.881,3962.137
2017-04-14,2714.226,15.14,59.06,144.24,54.96,6.88,1,4,0,4,2768.96,3411.053
2017-04-15,2677.853,13.65,58.94,105.84,93.36,6.84,1,5,1,4,2714.226,2811.934
2017-04-16,2802.522,12.99,50.04999999999999,79.67999999999999,119.52000000000001,6.739999999999999,1,6,1,4,2677.853,2788.275
2017-04-17,4071.906,14.71,47.14000000000001,123.84,75.36,7.13,0,0,0,4,2802.522,2872.149
2017-04-18,4111.412,14.339999999999998,47.68,119.03999999999999,80.16,6.03,0,1,0,4,4071.906,2977.953
2017-04-19,4168.312,11.99,36.5,78.48,120.72,6.81,0,2,0,4,4111.412,2828.881
2017-04-20,4212.511,11.96,46.76,71.03999999999999,128.16,7.0,0,3,0,4,4168.312,2768.96
2017-04-21,3988.09,12.36,37.8,62.64,136.56,7.62,0,4,0,4,4212.511,2714.226
2017-04-22,2951.304,13.339999999999998,36.83,69.6,129.60000000000002,6.97,1,5,1,4,3988.09,2677.853
2017-04-23,2936.277,15.6,39.4,147.12,52.08,7.330000000000001,1,6,1,4,2951.304,2802.522
2017-04-24,3015.4790000000003,16.48,49.04,154.07999999999998,45.12,6.89,0,0,0,4,2936.277,4071.906
2017-04-25,4012.6530000000002,13.99,64.14,93.6,105.60000000000001,5.5,0,1,0,4,3015.4790000000003,4111.412
2017-04-26,3945.495,7.0,59.20000000000001,0.0,260.4,4.73,0,2,0,4,4012.6530000000002,4168.312
2017-04-27,4055.516,5.55,49.46,0.0,295.20000000000005,7.45,0,3,0,4,3945.495,4212.511
2017-04-28,4069.178,7.580000000000001,42.81,0.0,256.56,7.78,0,4,0,4,4055.516,3988.09
2017-04-29,3065.562,10.89,64.16,27.839999999999996,171.35999999999999,4.75,1,5,1,4,4069.178,2951.304
2017-04-30,3066.118,8.12,65.88,0.0,257.76,2.81,1,6,1,4,3065.562,2936.277
2017-05-01,3173.8160000000003,8.88,55.669999999999995,0.0,233.52,7.48,1,0,0,5,3066.118,3015.4790000000003
2017-05-02,4036.451,13.89,57.89000000000001,85.44,113.76,6.86,0,1,0,5,3173.8160000000003,4012.6530000000002
2017-05-03,3811.711,17.14,45.5,155.76,43.44,7.44,0,2,0,5,4036.451,3945.495
2017-05-04,3764.764,18.03,46.66,196.32,2.88,2.7099999999999995,0,3,0,5,3811.711,4055.516
2017-05-05,3594.956,14.86,60.09,103.92,95.28,3.89,0,4,0,5,3764.764,4069.178
2017-05-06,2938.273,12.06,61.78,60.0,139.2,5.75,1,5,1,5,3594.956,3065.562
2017-05-07,2908.914,16.4,52.29999999999999,149.52,49.67999999999999,7.580000000000001,1,6,1,5,2938.273,3066.118
2017-05-08,3496.215,18.36,44.88,194.39999999999998,4.800000000000001,7.37,0,0,0,5,2908.914,3173.8160000000003
2017-05-09,3600.181,17.37,51.74,201.84,0.0,5.38,0,1,0,5,3496.215,4036.451
2017-05-10,3702.353,14.65,64.88,124.08,75.12,6.09,0,2,0,5,3600.181,3811.711
2017-05-11,3861.853,11.81,72.94,60.239999999999995,138.96,4.76,0,3,0,5,3702.353,3764.764
2017-05-12,3747.756,11.93,75.5,70.56,128.64000000000001,4.37,0,4,0,5,3861.853,3594.956
2017-05-13,2926.114,12.19,70.11,74.16,125.03999999999999,4.92,1,5,1,5,3747.756,2938.273
2017-05-14,2910.078,14.339999999999998,64.86,116.39999999999999,82.80000000000001,6.7,1,6,1,5,2926.114,2908.914
2017-05-15,3591.582,17.82,59.41,185.52,13.68,6.419999999999999,0,0,0,5,2910.078,3496.215
2017-05-16,3693.857,20.63,55.5,258.96,0.0,7.11,0,1,0,5,3591.582,3600.181
2017-05-17,3574.436,17.7,68.52,175.44,23.759999999999998,2.81,0,2,0,5,3693.857,3702.353
2017-05-18,3590.734,12.24,61.64000000000001,51.84,147.35999999999999,5.12,0,3,0,5,3574.436,3861.853
2017-05-19,3660.081,11.44,51.99,30.48,168.72,8.25,0,4,0,5,3590.734,3747.756
2017-05-20,3096.465,14.82,45.24,102.47999999999999,96.72,8.19,1,5,1,5,3660.081,2926.114
2017-05-21,3034.802,17.19,49.99,178.8,20.4,4.16,1,6,1,5,3096.465,2910.078
2017-05-22,3672.42,19.23,58.49,224.16,0.0,7.71,0,0,0,5,3034.802,3591.582
2017-05-23,3715.525,19.91,47.169999999999995,239.76,0.0,8.06,0,1,0,5,3672.42,3693.857
2017-05-24,4678.182,22.100000000000005,44.27,272.88,0.0,8.03,0,2,0,5,3715.525,3574.436
2017-05-25,5188.163,23.26,42.53,317.76,0.0,4.79,0,3,0,5,4678.182,3590.734
2017-05-26,5200.829,22.08,53.07,293.04,0.0,7.150000000000001,0,4,0,5,5188.163,3660.081
2017-05-27,3939.771,21.69,62.669999999999995,275.28000000000003,0.0,6.69,1,5,1,5,5200.829,3096.465
2017-05-28,3816.391,20.05,59.27,244.56,0.0,2.3,1,6,1,5,3939.771,3034.802
2017-05-29,4932.943,17.95,60.419999999999995,188.88,10.32,5.97,0,0,0,5,3816.391,3672.42
2017-05-30,3868.792,18.38,57.37,190.8,8.399999999999999,6.12,0,1,0,5,4932.943,3715.525
2017-05-31,4417.951,20.29,50.51,227.76,0.0,7.48,0,2,0,5,3868.792,4678.182
2017-06-01,5163.142,22.73,45.4,294.0,0.0,7.330000000000001,0,3,0,6,4417.951,5188.163
2017-06-02,5151.442,22.350000000000005,50.53,301.92,0.0,5.41,0,4,0,6,5163.142,5200.829
2017-06-03,3584.933,18.16,60.87,200.88,0.0,6.68,1,5,1,6,5151.442,3939.771
2017-06-04,3605.756,13.12,69.72,70.80000000000001,128.39999999999998,5.27,1,6,1,6,3584.933,3816.391
2017-06-05,4806.854,15.729999999999999,51.49,124.32,74.88,8.38,0,0,0,6,3605.756,4932.943
