DATE,ENERGY,HDD18_3,CDD0,CDD10,PRECTOT,RH2M,T2M,T2M_MIN,T2M_MAX,ALLSKY,HOLIDAY,hour,dayofweek,is_weekend,month,lag_1,lag_24,rolling_mean_24,rolling_std_24
2020-07-21 21:00:00,125.266,0.0,24.79,14.79,0.6,48.33,24.61,16.65,32.92,6.49,0,21,1,0,7,148.838,125.753,209.01595833333332,96.66093429116971
2020-07-21 22:00:00,120.143,0.0,24.79,14.79,0.6,48.33,24.61,16.65,32.92,6.49,0,22,1,0,7,125.266,124.109,208.8507083333333,96.81566725146389
2020-07-21 23:00:00,121.692,0.0,24.79,14.79,0.6,48.33,24.61,16.65,32.92,6.49,0,23,1,0,7,120.143,116.48,209.067875,96.60507898940446
2020-07-22 00:00:00,117.762,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,0,2,0,7,121.692,118.836,209.02312500000002,96.64893284744056
2020-07-22 01:00:00,119.883,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,1,2,0,7,117.762,117.023,209.14229166666667,96.53225888856421
2020-07-22 02:00:00,116.515,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,2,2,0,7,119.883,109.779,209.42295833333333,96.24015071028039
2020-07-22 03:00:00,118.153,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,3,2,0,7,116.515,111.814,209.68708333333333,95.96893842140825
2020-07-22 04:00:00,121.452,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,4,2,0,7,118.153,108.397,210.23104166666667,95.4052003488649
2020-07-22 05:00:00,115.415,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,5,2,0,7,121.452,108.811,210.50620833333335,95.10903160559926
2020-07-22 06:00:00,118.287,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,6,2,0,7,115.415,114.462,210.66558333333333,94.94415391940245
2020-07-22 07:00:00,126.224,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,7,2,0,7,118.287,121.417,210.86587500000005,94.75256860729169
2020-07-22 08:00:00,318.679,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,8,2,0,7,126.224,303.183,211.51154166666663,95.4591526643185
2020-07-22 09:00:00,288.423,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,9,2,0,7,318.679,279.469,211.88462500000003,95.75334293667814
2020-07-22 10:00:00,285.871,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,10,2,0,7,288.423,299.594,211.31283333333337,95.24644561377681
2020-07-22 11:00:00,325.451,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,11,2,0,7,285.871,318.675,211.5951666666667,95.58796026954926
2020-07-22 12:00:00,363.547,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,12,2,0,7,325.451,355.905,211.91358333333335,96.10092876803995
2020-07-22 13:00:00,356.323,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,13,2,0,7,363.547,347.115,212.29725,96.68079695182135
2020-07-22 14:00:00,306.605,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,14,2,0,7,356.323,313.591,212.00616666666667,96.37259079385082
2020-07-22 15:00:00,286.568,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,15,2,0,7,306.605,320.473,210.59345833333336,94.95149083610198
2020-07-22 16:00:00,302.451,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,16,2,0,7,286.568,315.95,210.03099999999998,94.33826360496661
2020-07-22 17:00:00,315.576,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,17,2,0,7,302.451,269.197,211.96345833333336,96.06220573465437
2020-07-22 18:00:00,299.339,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,18,2,0,7,315.576,260.895,213.56529166666667,97.22707579479633
2020-07-22 19:00:00,230.557,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,19,2,0,7,299.339,207.104,214.5425,97.27715884321914
2020-07-22 20:00:00,149.949,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,20,2,0,7,230.557,148.838,214.58879166666668,97.244791308363
2020-07-22 21:00:00,132.349,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,21,2,0,7,149.949,125.266,214.88391666666666,96.97228848756063
2020-07-22 22:00:00,124.145,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,22,2,0,7,132.349,120.143,215.05066666666667,96.80558986450464
2020-07-22 23:00:00,123.042,0.0,24.7,14.7,1.14,51.96,24.43,17.7,31.71,7.81,0,23,2,0,7,124.145,121.692,215.1069166666667,96.74936005402056
2020-07-23 00:00:00,117.555,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,0,3,0,7,123.042,117.762,215.09829166666665,96.7584242572062
2020-07-23 01:00:00,122.654,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,1,3,0,7,117.555,119.883,215.21375,96.64144998023777
2020-07-23 02:00:00,118.106,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,2,3,0,7,122.654,116.515,215.28004166666668,96.57132372927518
2020-07-23 03:00:00,117.829,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,3,3,0,7,118.106,118.153,215.26654166666665,96.58551335293794
2020-07-23 04:00:00,119.57,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,4,3,0,7,117.829,121.452,215.188125,96.6657225882351
2020-07-23 05:00:00,115.235,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,5,3,0,7,119.57,115.415,215.180625,96.67380689623211
2020-07-23 06:00:00,119.286,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,6,3,0,7,115.235,118.287,215.22225,96.63047871199278
2020-07-23 07:00:00,133.43,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,7,3,0,7,119.286,126.224,215.5225,96.35271630971835
2020-07-23 08:00:00,336.088,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,8,3,0,7,133.43,318.679,216.24787500000002,97.22466248013001
2020-07-23 09:00:00,288.912,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,9,3,0,7,336.088,288.423,216.26825,97.24049552314692
2020-07-23 10:00:00,305.929,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,10,3,0,7,288.912,285.871,217.10399999999996,97.94833711663127
2020-07-23 11:00:00,353.774,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,11,3,0,7,305.929,325.451,218.284125,99.46932166789347
2020-07-23 12:00:00,372.789,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,12,3,0,7,353.774,363.547,218.66920833333333,100.07220252657646
2020-07-23 13:00:00,377.903,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,13,3,0,7,372.789,356.323,219.56837499999997,101.45028372421163
2020-07-23 14:00:00,310.744,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,14,3,0,7,377.903,306.605,219.74083333333337,101.60806803282175
2020-07-23 15:00:00,327.293,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,15,3,0,7,310.744,286.568,221.43770833333335,103.10169765628066
2020-07-23 16:00:00,321.97,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,16,3,0,7,327.293,302.451,222.251,103.84285681656834
2020-07-23 17:00:00,323.12,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,17,3,0,7,321.97,315.576,222.56533333333334,104.14860269102502
2020-07-23 18:00:00,323.603,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,18,3,0,7,323.12,299.339,223.57633333333334,105.04022137823512
2020-07-23 19:00:00,226.961,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,19,3,0,7,323.603,230.557,223.4265,105.03239540132066
2020-07-23 20:00:00,143.387,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,20,3,0,7,226.961,149.949,223.15308333333334,105.24032090572896
2020-07-23 21:00:00,132.588,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,21,3,0,7,143.387,132.349,223.1630416666667,105.23136594500043
2020-07-23 22:00:00,123.142,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,22,3,0,7,132.588,124.145,223.12125,105.27259088185535
2020-07-23 23:00:00,119.615,0.0,24.7,14.7,0.02,52.35,25.17,17.12,32.27,7.76,0,23,3,0,7,123.142,123.042,222.9784583333333,105.41646623995778
2020-07-24 00:00:00,123.889,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,0,4,0,7,119.615,117.555,223.242375,105.1486452375316
2020-07-24 01:00:00,118.419,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,1,4,0,7,123.889,122.654,223.06591666666665,105.32819023782567
2020-07-24 02:00:00,118.182,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,2,4,0,7,118.419,118.106,223.06908333333334,105.32489853447443
2020-07-24 03:00:00,120.715,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,3,4,0,7,118.182,117.829,223.18933333333337,105.20109603771466
2020-07-24 04:00:00,117.908,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,4,4,0,7,120.715,119.57,223.12008333333333,105.27279300606274
2020-07-24 05:00:00,121.349,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,5,4,0,7,117.908,115.235,223.37483333333333,105.00743378309164
2020-07-24 06:00:00,117.999,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,6,4,0,7,121.349,119.286,223.32120833333332,105.06321460537848
2020-07-24 07:00:00,125.221,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,7,4,0,7,117.999,133.43,222.97916666666666,105.38146693206473
2020-07-24 08:00:00,332.436,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,8,4,0,7,125.221,336.088,222.827,105.2135440624169
2020-07-24 09:00:00,260.103,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,9,4,0,7,332.436,288.912,221.626625,104.58929157789781
2020-07-24 10:00:00,281.68,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,10,4,0,7,260.103,305.929,220.61625000000004,103.8540310972684
2020-07-24 11:00:00,328.959,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,11,4,0,7,281.68,353.774,219.5822916666667,102.58648149031927
2020-07-24 12:00:00,305.832,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,12,4,0,7,328.959,372.789,216.79241666666667,99.0896821053135
2020-07-24 13:00:00,343.331,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,13,4,0,7,305.832,377.903,215.35191666666665,96.87221285479264
2020-07-24 14:00:00,297.973,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,14,4,0,7,343.331,310.744,214.81979166666665,96.35915322104404
2020-07-24 15:00:00,272.985,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,15,4,0,7,297.973,327.293,212.55695833333334,94.21692507717692
2020-07-24 16:00:00,280.044,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,16,4,0,7,272.985,321.97,210.81004166666665,92.47258400077814
2020-07-24 17:00:00,303.435,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,17,4,0,7,280.044,323.12,209.9898333333333,91.51545903510491
2020-07-24 18:00:00,289.24,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,18,4,0,7,303.435,323.603,208.55804166666667,89.9154818595876
2020-07-24 19:00:00,207.98,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,19,4,0,7,289.24,226.961,207.76716666666667,89.83001165325176
2020-07-24 20:00:00,141.261,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,20,4,0,7,207.98,143.387,207.67858333333334,89.89728168977248
2020-07-24 21:00:00,124.833,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,21,4,0,7,141.261,132.588,207.35545833333333,90.19237363112103
2020-07-24 22:00:00,126.186,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,22,4,0,7,124.833,123.142,207.48229166666667,90.07085769330189
2020-07-24 23:00:00,117.996,0.0,23.26,13.26,0.0,48.21,23.09,15.65,30.88,8.01,0,23,4,0,7,126.186,119.615,207.41483333333335,90.14010654080992
2020-07-25 00:00:00,116.61,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,0,5,1,7,117.996,123.889,207.11154166666668,90.44509211766142
2020-07-25 01:00:00,119.639,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,1,5,1,7,116.61,118.419,207.16237500000003,90.39340453278288
2020-07-25 02:00:00,116.114,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,2,5,1,7,119.639,118.182,207.0762083333333,90.48285344940318
2020-07-25 03:00:00,117.526,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,3,5,1,7,116.114,120.715,206.9433333333333,90.61743124407974
2020-07-25 04:00:00,116.763,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,4,5,1,7,117.526,117.908,206.895625,90.66663274676095
2020-07-25 05:00:00,114.461,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,5,5,1,7,116.763,121.349,206.608625,90.95962763002358
2020-07-25 06:00:00,113.392,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,6,5,1,7,114.461,117.999,206.41666666666666,91.15939884031538
2020-07-25 07:00:00,119.272,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,7,5,1,7,113.392,125.221,206.16879166666664,91.3975572796888
2020-07-25 08:00:00,116.031,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,8,5,1,7,119.272,332.436,197.15191666666666,89.0434497544136
2020-07-25 09:00:00,110.411,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,9,5,1,7,116.031,260.103,190.91475,89.68263379333133
2020-07-25 10:00:00,106.114,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,10,5,1,7,110.411,281.68,183.5995,89.11569127092993
2020-07-25 11:00:00,110.485,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,11,5,1,7,106.114,328.959,174.49641666666665,84.66930729450836
2020-07-25 12:00:00,109.499,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,12,5,1,7,110.485,305.832,166.315875,80.82563766330155
2020-07-25 13:00:00,110.201,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,13,5,1,7,109.499,343.331,156.602125,72.17249366580133
2020-07-25 14:00:00,110.199,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,14,5,1,7,110.201,297.973,148.7782083333333,66.10346993061432
2020-07-25 15:00:00,122.631,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,15,5,1,7,110.199,272.985,142.51345833333335,60.72632841153714
2020-07-25 16:00:00,122.131,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,16,5,1,7,122.631,280.044,135.93375,53.274748634869354
2020-07-25 17:00:00,121.306,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,17,5,1,7,122.131,303.435,128.34504166666667,39.59235314121706
2020-07-25 18:00:00,124.688,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,18,5,1,7,121.306,289.24,121.48870833333335,19.838165677116454
2020-07-25 19:00:00,120.518,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,19,5,1,7,124.688,207.98,117.84445833333335,7.381469595495612
2020-07-25 20:00:00,121.312,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,20,5,1,7,120.518,141.261,117.01325000000001,5.5179067963108075
2020-07-25 21:00:00,122.092,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,21,5,1,7,121.312,124.833,116.89904166666668,5.375548347973037
2020-07-25 22:00:00,117.524,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,22,5,1,7,122.092,126.186,116.538125,5.002767402056097
2020-07-25 23:00:00,114.263,0.0,23.65,13.65,0.0,42.28,23.76,14.16,33.15,8.05,1,23,5,1,7,117.524,117.996,116.38258333333333,5.013489784428321
2020-07-26 00:00:00,117.748,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,0,6,1,7,114.263,116.61,116.43,5.02110987208534
2020-07-26 01:00:00,110.589,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,1,6,1,7,117.748,119.639,116.05291666666666,5.108698957264648
2020-07-26 02:00:00,112.751,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,2,6,1,7,110.589,116.114,115.91279166666668,5.152880992187953
2020-07-26 03:00:00,115.333,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,3,6,1,7,112.751,117.526,115.82141666666668,5.142464008569635
2020-07-26 04:00:00,111.525,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,4,6,1,7,115.333,116.763,115.60316666666665,5.211454580086313
2020-07-26 05:00:00,115.491,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,5,6,1,7,111.525,114.461,115.64608333333332,5.205877889575627
2020-07-26 06:00:00,107.603,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,6,6,1,7,115.491,113.392,115.404875,5.4435471516386515
2020-07-26 07:00:00,108.592,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,7,6,1,7,107.603,119.272,114.959875,5.549182229680166
2020-07-26 08:00:00,113.346,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,8,6,1,7,108.592,116.031,114.848,5.553712577278707
2020-07-26 09:00:00,113.709,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,9,6,1,7,113.346,110.411,114.98541666666665,5.479458834858458
2020-07-26 10:00:00,115.472,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,10,6,1,7,113.709,106.114,115.37533333333334,5.143373446048706
2020-07-26 11:00:00,114.044,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,11,6,1,7,115.472,110.485,115.523625,5.046643299472813
2020-07-26 12:00:00,117.078,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,12,6,1,7,114.044,109.499,115.83941666666665,4.887893597303916
2020-07-26 13:00:00,125.959,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,13,6,1,7,117.078,110.201,116.496,5.148965164049638
2020-07-26 14:00:00,120.866,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,14,6,1,7,125.959,110.199,116.94045833333335,5.04103175236503
2020-07-26 15:00:00,120.033,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,15,6,1,7,120.866,122.631,116.83220833333333,4.940411626716484
2020-07-26 16:00:00,124.434,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,16,6,1,7,120.033,122.131,116.92816666666666,5.068510600745955
2020-07-26 17:00:00,121.705,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,17,6,1,7,124.434,121.306,116.94479166666667,5.084124788740231
2020-07-26 18:00:00,123.507,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,18,6,1,7,121.705,124.688,116.89558333333332,5.011112259712327
2020-07-26 19:00:00,125.947,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,19,6,1,7,123.507,120.518,117.12179166666665,5.296170954616856
2020-07-26 20:00:00,117.61,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,20,6,1,7,125.947,121.312,116.96754166666666,5.222219601197865
2020-07-26 21:00:00,117.53,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,21,6,1,7,117.61,122.092,116.77745833333331,5.109392076286693
2020-07-26 22:00:00,119.567,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,22,6,1,7,117.53,117.524,116.86258333333332,5.139301753567468
2020-07-26 23:00:00,113.679,0.0,24.03,14.03,0.0,41.99,24.23,14.52,33.55,8.04,0,23,6,1,7,119.567,114.263,116.83825,5.153508203551888
2020-07-27 00:00:00,111.536,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,0,0,0,7,113.679,117.748,116.57941666666666,5.260712523351827
2020-07-27 01:00:00,113.319,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,1,0,0,7,111.536,110.589,116.69316666666667,5.153984956057237
2020-07-27 02:00:00,108.786,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,2,0,0,7,113.319,112.751,116.52795833333333,5.3458210291943535
2020-07-27 03:00:00,112.815,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,3,0,0,7,108.786,115.333,116.42304166666666,5.394777712114985
2020-07-27 04:00:00,106.801,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,4,0,0,7,112.815,111.525,116.22620833333333,5.6608742755100705
2020-07-27 05:00:00,107.241,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,5,0,0,7,106.801,115.491,115.88245833333333,5.950535028747199
2020-07-27 06:00:00,114.278,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,6,0,0,7,107.241,107.603,116.16058333333335,5.697338493149468
2020-07-27 07:00:00,119.898,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,7,0,0,7,114.278,108.592,116.63166666666666,5.50861411327778
2020-07-27 08:00:00,341.477,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,8,0,0,7,119.898,113.346,126.13712500000001,46.19150574963162
2020-07-27 09:00:00,287.075,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,9,0,0,7,341.477,113.709,133.36070833333335,56.55635406156523
2020-07-27 10:00:00,304.127,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,10,0,0,7,287.075,115.472,141.22133333333332,66.24278845846895
2020-07-27 11:00:00,355.59,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,11,0,0,7,304.127,114.044,151.28575,79.04615045393956
2020-07-27 12:00:00,390.193,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,12,0,0,7,355.59,117.078,162.66554166666666,92.43311844787092
2020-07-27 13:00:00,395.649,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,13,0,0,7,390.193,125.959,173.90262499999997,103.50649308127339
2020-07-27 14:00:00,402.62,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,14,0,0,7,395.649,120.866,185.642375,112.79139981160804
2020-07-27 15:00:00,423.951,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,15,0,0,7,402.62,120.033,198.305625,121.8055324815513
2020-07-27 16:00:00,428.073,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,16,0,0,7,423.951,124.434,210.95725000000002,129.33542857750257
2020-07-27 17:00:00,457.069,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,17,0,0,7,428.073,121.705,224.93075000000002,137.1534908916325
2020-07-27 18:00:00,432.247,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,18,0,0,7,457.069,123.507,237.79491666666664,141.63277824679605
2020-07-27 19:00:00,261.905,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,19,0,0,7,432.247,125.947,243.45983333333334,139.67003942761127
2020-07-27 20:00:00,161.691,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,20,0,0,7,261.905,117.61,245.29654166666668,138.22548617165302
2020-07-27 21:00:00,131.73,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,21,0,0,7,161.691,117.53,245.88820833333332,137.6841413904787
2020-07-27 22:00:00,124.231,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,22,0,0,7,131.73,119.567,246.08254166666666,137.50126425884653
2020-07-27 23:00:00,125.154,0.0,27.48,17.48,0.0,35.25,27.24,17.98,36.97,7.84,0,23,0,0,7,124.231,113.679,246.56066666666666,137.040024990058
2020-07-28 00:00:00,119.746,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,0,1,0,7,125.154,111.536,246.90275,136.6981385488396
2020-07-28 01:00:00,120.145,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,1,1,0,7,119.746,113.319,247.18716666666663,136.41492529512936
2020-07-28 02:00:00,123.251,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,2,1,0,7,120.145,108.786,247.78987499999997,135.8074571642472
2020-07-28 03:00:00,120.019,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,3,1,0,7,123.251,112.815,248.09004166666668,135.50378173913543
2020-07-28 04:00:00,117.879,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,4,1,0,7,120.019,106.801,248.55162499999997,135.01956872111626
2020-07-28 05:00:00,121.319,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,5,1,0,7,117.879,107.241,249.13820833333332,134.40815852113306
2020-07-28 06:00:00,118.381,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,6,1,0,7,121.319,114.278,249.30916666666667,134.23166072929774
2020-07-28 07:00:00,129.309,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,7,1,0,7,118.381,119.898,249.70129166666666,133.85038544437313
2020-07-28 08:00:00,328.76,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,8,1,0,7,129.309,341.477,249.1714166666667,133.49597796023048
2020-07-28 09:00:00,296.673,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,9,1,0,7,328.76,287.075,249.57133333333334,133.6287738175105
2020-07-28 10:00:00,310.959,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,10,1,0,7,296.673,304.127,249.856,133.75726090425547
2020-07-28 11:00:00,339.243,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,11,1,0,7,310.959,355.59,249.17487500000001,133.2360334614825
2020-07-28 12:00:00,355.908,0.0,24.5,14.5,0.1,55.06,24.06,16.67,32.32,7.74,0,12,1,0,7,339.243,390.193,247.7463333333333,131.83474585406597
